instrument_id,isin,symbol,resolution_status
NSE-ISIN:INE949P01018,INE949P01018,GENUSPAPER,CERTIFIED
NSE-ISIN:INE955D01029,INE955D01029,GENUSPOWER,CERTIFIED
NSE-ISIN:INE371D01029,INE371D01029,GEODESIC,CERTIFIED
NSE-ISIN:INE371D01029,INE371D01029,GEODESIC,CERTIFIED
NSE-ISIN:INE007B01023,INE007B01023,GEOJITBNPP,CERTIFIED
NSE-ISIN:INE007B01023,INE007B01023,GEOJITFSL,CERTIFIED
NSE-ISIN:INE007B01023,INE007B01023,GEOJITFSL,CERTIFIED
NSE-ISIN:INE797A01021,INE797A01021,GEOMETRIC,CERTIFIED
NSE-ISIN:INE878A01011,INE878A01011,GVPIL,CERTIFIED
NSE-ISIN:INE813A01018,INE813A01018,MAHLIFE,CERTIFIED
NSE-ISIN:INE017A01032,INE017A01032,GESHIP,CERTIFIED
NSE-ISIN:INE200A01026,INE200A01026,GVT&D,CERTIFIED
NSE-ISIN:INE538A01037,INE538A01037,GFLLIMITED,CERTIFIED
NSE-ISIN:INE534A01028,INE534A01028,GFSTEELS,CERTIFIED
NSE-ISIN:INE539A01019,INE539A01019,GHCL,CERTIFIED
NSE-ISIN:INE0PA801013,INE0PA801013,GHCLTEXTIL,CERTIFIED
NSE-ISIN:INE289B01019,INE289B01019,GICHSGFIN,CERTIFIED
NSE-ISIN:INE947T01022,INE947T01022,GICL,CERTIFIED
NSE-ISIN:INE481Y01014,INE481Y01014,GICRE,CERTIFIED
NSE-ISIN:INE047B01011,INE047B01011,GILLANDERS,CERTIFIED
NSE-ISIN:INE322A01010,INE322A01010,GILLETTE,CERTIFIED
NSE-ISIN:INE424C01010,INE424C01010,GINNIFILA,CERTIFIED
NSE-ISIN:INE162A01010,INE162A01010,GIPCL,CERTIFIED
NSE-ISIN:INE065J01016,INE065J01016,GISOLUTION,CERTIFIED
NSE-ISIN:INE065J01024,INE065J01024,TPHQ,CERTIFIED
NSE-ISIN:INE346H01014,INE346H01014,GITANJALI,CERTIFIED
NSE-ISIN:INE265D01015,INE265D01015,GKB,CERTIFIED
NSE-ISIN:INE1AG301022,INE1AG301022,GKENERGY,CERTIFIED
NSE-ISIN:INE0V0W01025,INE0V0W01025,GKSL,CERTIFIED
NSE-ISIN:INE528A01020,INE528A01020,GKWLIMITED,CERTIFIED
NSE-ISIN:INE068V01023,INE068V01023,GLAND,CERTIFIED
NSE-ISIN:INE159A01016,INE159A01016,GLAXO,CERTIFIED
NSE-ISIN:INE935A01035,INE935A01035,GLENMARK,CERTIFIED
NSE-ISIN:INE540A01017,INE540A01017,GLFL,CERTIFIED
NSE-ISIN:INE291W01011,INE291W01011,GLOBAL,CERTIFIED
NSE-ISIN:INE291W01037,INE291W01037,GLOBAL,CERTIFIED
NSE-ISIN:INE0URU01010,INE0URU01010,GLOBALE,CERTIFIED
NSE-ISIN:INE043A01012,INE043A01012,GTL,CERTIFIED
NSE-ISIN:INE792H01019,INE792H01019,GLOBALVECT,CERTIFIED
NSE-ISIN:INE581X01013,INE581X01013,GLOBE,CERTIFIED
NSE-ISIN:INE581X01021,INE581X01021,GLOBE,CERTIFIED
NSE-ISIN:INE0V3U01015,INE0V3U01015,GLOBECIVIL,CERTIFIED
NSE-ISIN:INE446C01013,INE446C01013,GLOBOFFS,CERTIFIED
NSE-ISIN:INE615I01010,INE615I01010,GLOBUSSPR,CERTIFIED
NSE-ISIN:INE932G01021,INE932G01021,GLODYNE,CERTIFIED
NSE-ISIN:INE408H01012,INE408H01012,GLORY,CERTIFIED
NSE-ISIN:INE350Z01018,INE350Z01018,GLOSTERLTD,CERTIFIED
NSE-ISIN:INE0TQE01026,INE0TQE01026,GLOTTIS,CERTIFIED
NSE-ISIN:INE03Q201024,INE03Q201024,ALIVUS,CERTIFIED
NSE-ISIN:INE075D01018,INE075D01018,GMBREW,CERTIFIED
NSE-ISIN:INE131A01031,INE131A01031,GMDCLTD,CERTIFIED
NSE-ISIN:INE541A01023,INE541A01023,GMMPFAUDLR,CERTIFIED
NSE-ISIN:INE776C01039,INE776C01039,GMRAIRPORT,CERTIFIED
NSE-ISIN:INE592I01011,INE592I01011,CRONIMET,CERTIFIED
NSE-ISIN:INE353B01021,INE353B01021,PARRYSUGAR,CERTIFIED
NSE-ISIN:INE776C01039,INE776C01039,GMRAIRPORT,CERTIFIED
NSE-ISIN:INE0CU601026,INE0CU601026,GMRP&UI,CERTIFIED
NSE-ISIN:INE934S01014,INE934S01014,GNA,CERTIFIED
NSE-ISIN:INE113A01013,INE113A01013,GNFC,CERTIFIED
NSE-ISIN:INE207H01018,INE207H01018,GNRL,CERTIFIED
NSE-ISIN:INE426D01013,INE426D01013,GOACARBON,CERTIFIED
NSE-ISIN:INE077F01035,INE077F01035,GOCLCORP,CERTIFIED
NSE-ISIN:INE0BJS01011,INE0BJS01011,GOCOLORS,CERTIFIED
NSE-ISIN:INE497S01012,INE497S01012,GODAVARIB,CERTIFIED
NSE-ISIN:INE260B01010,INE260B01010,GODFRYPHLP,CERTIFIED
NSE-ISIN:INE260B01028,INE260B01028,GODFRYPHLP,CERTIFIED
NSE-ISIN:INE925Y01010,INE925Y01010,GODHA,CERTIFIED
NSE-ISIN:INE03JT01014,INE03JT01014,GODIGIT,CERTIFIED
NSE-ISIN:INE850D01014,INE850D01014,GODREJAGRO,CERTIFIED
NSE-ISIN:INE102D01028,INE102D01028,GODREJCP,CERTIFIED
NSE-ISIN:INE233A01035,INE233A01035,GODREJIND,CERTIFIED
NSE-ISIN:INE484J01019,INE484J01019,GODREJPROP,CERTIFIED
NSE-ISIN:INE484J01027,INE484J01027,GODREJPROP,CERTIFIED
NSE-ISIN:INE516K01016,INE516K01016,GOENKA,CERTIFIED
NSE-ISIN:INE516K01024,INE516K01024,GOENKA,CERTIFIED
NSE-ISIN:INE529A01010,INE529A01010,FMGOETZE,CERTIFIED
NSE-ISIN:INE887G01027,INE887G01027,GOKEX,CERTIFIED
NSE-ISIN:INE020J01029,INE020J01029,GOKUL,CERTIFIED
NSE-ISIN:INE314T01025,INE314T01025,GOKULAGRO,CERTIFIED
NSE-ISIN:INE314T01033,INE314T01033,GOKULAGRO,CERTIFIED
NSE-ISIN:INE973A01010,INE973A01010,GOLDENTOBC,CERTIFIED
NSE-ISIN:INE025B01017,INE025B01017,GOLDIAM,CERTIFIED
NSE-ISIN:INE025B01025,INE025B01025,GOLDIAM,CERTIFIED
NSE-ISIN:INE260D01016,INE260D01016,OLECTRA,CERTIFIED
NSE-ISIN:INE805A01014,INE805A01014,GOLDTECH,CERTIFIED
NSE-ISIN:INE260D01016,INE260D01016,GOLDINFRA,CERTIFIED
NSE-ISIN:INE127I01024,INE127I01024,GOODLUCK,CERTIFIED
NSE-ISIN:INE533A01012,INE533A01012,GOODYEAR,CERTIFIED
NSE-ISIN:INE0L9R01028,INE0L9R01028,GOPAL,CERTIFIED
NSE-ISIN:INE705X01026,INE705X01026,GOYALALUM,CERTIFIED
NSE-ISIN:INE393A01011,INE393A01011,DELTAMAGNT,CERTIFIED
NSE-ISIN:INE177H01013,INE177H01013,GPIL,CERTIFIED
NSE-ISIN:INE177H01039,INE177H01039,GPIL,CERTIFIED
NSE-ISIN:INE517F01014,INE517F01014,GPPL,CERTIFIED
NSE-ISIN:INE486R01017,INE486R01017,GPTHEALTH,CERTIFIED
NSE-ISIN:INE390G01014,INE390G01014,GPTINFRA,CERTIFIED
NSE-ISIN:INE012D01011,INE012D01011,GRABALALK,CERTIFIED
NSE-ISIN:INE361K01017,INE361K01017,GRADIENTE,CERTIFIED
NSE-ISIN:INE926B01016,INE926B01016,GRANDOAK,CERTIFIED
NSE-ISIN:INE101D01012,INE101D01012,GRANULES,CERTIFIED
NSE-ISIN:INE101D01020,INE101D01020,GRANULES,CERTIFIED
NSE-ISIN:INE371A01025,INE371A01025,GRAPHITE,CERTIFIED
NSE-ISIN:INE047A01013,INE047A01013,GRASIM,CERTIFIED
NSE-ISIN:INE047A01021,INE047A01021,GRASIM,CERTIFIED
NSE-ISIN:INE266D01021,INE266D01021,GRAUWEIL,CERTIFIED
NSE-ISIN:INE214F01026,INE214F01026,GRAVISSHO,CERTIFIED
NSE-ISIN:INE024L01019,INE024L01019,GRAVITA,CERTIFIED
NSE-ISIN:INE024L01027,INE024L01027,GRAVITA,CERTIFIED
NSE-ISIN:INE224A01026,INE224A01026,GREAVESCOT,CERTIFIED
NSE-ISIN:INE224A01026,INE224A01026,GREAVESCOT,CERTIFIED
NSE-ISIN:INE217G01027,INE217G01027,GREENFIRE,CERTIFIED
NSE-ISIN:INE544R01013,INE544R01013,GREENLAM,CERTIFIED
NSE-ISIN:INE544R01021,INE544R01021,GREENLAM,CERTIFIED
NSE-ISIN:INE08ZM01014,INE08ZM01014,GREENPANEL,CERTIFIED
NSE-ISIN:INE461C01020,INE461C01020,GREENPLY,CERTIFIED
NSE-ISIN:INE461C01038,INE461C01038,GREENPLY,CERTIFIED
NSE-ISIN:INE999K01014,INE999K01014,GREENPOWER,CERTIFIED
NSE-ISIN:INE536A01023,INE536A01023,GRINDWELL,CERTIFIED
NSE-ISIN:INE201P01022,INE201P01022,GRINFRA,CERTIFIED
NSE-ISIN:INE192H01020,INE192H01020,GRMOVER,CERTIFIED
NSE-ISIN:INE646C01018,INE646C01018,GROBTEA,CERTIFIED
NSE-ISIN:INE0HOQ01053,INE0HOQ01053,GROWW,CERTIFIED
NSE-ISIN:INE137I01015,INE137I01015,GRPLTD,CERTIFIED
NSE-ISIN:INE382Z01011,INE382Z01011,GRSE,CERTIFIED
NSE-ISIN:INE580B01011,INE580B01011,GRUH,CERTIFIED
NSE-ISIN:INE580B01029,INE580B01029,GRUH,CERTIFIED
NSE-ISIN:INE291A01017,INE291A01017,GRWRHITECH,CERTIFIED
NSE-ISIN:INE542A01039,INE542A01039,GSCLCEMENT,CERTIFIED
NSE-ISIN:INE026A01017,INE026A01017,GSFC,CERTIFIED
NSE-ISIN:INE026A01025,INE026A01025,GSFC,CERTIFIED
NSE-ISIN:INE264A01014,INE264A01014,GSKCONS,CERTIFIED
NSE-ISIN:INE787A01022,INE787A01022,GSLNOVA,CERTIFIED
NSE-ISIN:INE0JSX01015,INE0JSX01015,GSLSU,CERTIFIED
NSE-ISIN:INE713R01022,INE713R01022,GSPCROP,CERTIFIED
NSE-ISIN:INE246F01010,INE246F01010,GSPL,CERTIFIED
NSE-ISIN:INE871H01011,INE871H01011,GSS,CERTIFIED
NSE-ISIN:INE871H01011,INE871H01011,GSS,CERTIFIED
NSE-ISIN:INE973A01010,INE973A01010,GOLDENTOBC,CERTIFIED
NSE-ISIN:INE586X01012,INE586X01012,GTECJAINX,CERTIFIED
NSE-ISIN:INE043A01012,INE043A01012,GTL,CERTIFIED
NSE-ISIN:INE221H01019,INE221H01019,GTLINFRA,CERTIFIED
NSE-ISIN:INE537A01013,INE537A01013,GTNIND,CERTIFIED
NSE-ISIN:INE302H01017,INE302H01017,GTNTEX,CERTIFIED
NSE-ISIN:INE537A01013,INE537A01013,GTNIND,CERTIFIED
NSE-ISIN:INE892H01017,INE892H01017,GTOFFSHORE,CERTIFIED
NSE-ISIN:INE869I01013,INE869I01013,GTPL,CERTIFIED
NSE-ISIN:INE742B01025,INE742B01025,GUFICBIO,CERTIFIED
NSE-ISIN:INE186A01019,INE186A01019,GUJALKALI,CERTIFIED
NSE-ISIN:INE079A01024,INE079A01024,AMBUJACEM,CERTIFIED
NSE-ISIN:INE826C01016,INE826C01016,GUJAPOLLO,CERTIFIED
NSE-ISIN:INE826C01016,INE826C01016,GUJAPOLLO,CERTIFIED
NSE-ISIN:INE826C01016,INE826C01016,GUJAPOLLO,CERTIFIED
NSE-ISIN:INE844O01030,INE844O01030,GUJENERGY,CERTIFIED
NSE-ISIN:INE538A01037,INE538A01037,GFLLIMITED,CERTIFIED
NSE-ISIN:INE844O01022,INE844O01022,GUJGASLTD,CERTIFIED
NSE-ISIN:INE844O01030,INE844O01030,GUJENERGY,CERTIFIED
NSE-ISIN:INE748E01018,INE748E01018,PIRGLASS,CERTIFIED
NSE-ISIN:INE110D01013,INE110D01013,GUJNRECOKE,CERTIFIED
NSE-ISIN:IN9110D01011,IN9110D01011,GUJNREDVR,CERTIFIED
NSE-ISIN:INE610B01024,INE610B01024,GUJRAFFIA,CERTIFIED
NSE-ISIN:INE374A01029,INE374A01029,GUJRATGAS,CERTIFIED
NSE-ISIN:INE542A01013,INE542A01013,GUJSIDHCEM,CERTIFIED
NSE-ISIN:INE944A01011,INE944A01011,GUJSTATFIN,CERTIFIED
NSE-ISIN:INE942C01045,INE942C01045,GUJTHEM,CERTIFIED
NSE-ISIN:INE077F01035,INE077F01035,GOCLCORP,CERTIFIED
NSE-ISIN:INE077F01027,INE077F01027,GULFOILCOR,CERTIFIED
NSE-ISIN:INE635Q01029,INE635Q01029,GULFOILLUB,CERTIFIED
NSE-ISIN:INE586G01017,INE586G01017,GULFPETRO,CERTIFIED
NSE-ISIN:INE255D01024,INE255D01024,GULPOLY,CERTIFIED
NSE-ISIN:INE251H01024,INE251H01024,GVKPIL,CERTIFIED
NSE-ISIN:INE878A01011,INE878A01011,GVPIL,CERTIFIED
NSE-ISIN:INE382T01030,INE382T01030,GVPTECH,CERTIFIED
NSE-ISIN:INE200A01026,INE200A01026,GVT&D,CERTIFIED
NSE-ISIN:INE916G01016,INE916G01016,GEECEE,CERTIFIED
NSE-ISIN:INE724A01017,INE724A01017,GYFTR,CERTIFIED
NSE-ISIN:INE066F01012,INE066F01012,HAL,CERTIFIED
NSE-ISIN:INE066F01020,INE066F01020,HAL,CERTIFIED
NSE-ISIN:INE115S01010,INE115S01010,HALDER,CERTIFIED
NSE-ISIN:INE506D01020,INE506D01020,HALDYNGL,CERTIFIED
NSE-ISIN:INE320X01016,INE320X01016,HALEOSLABS,CERTIFIED
NSE-ISIN:INE455B01016,INE455B01016,PHOENIXLL,CERTIFIED
NSE-ISIN:INE299D01022,INE299D01022,HAMPTON,CERTIFIED
NSE-ISIN:INE648H01013,INE648H01013,HANUNG,CERTIFIED
NSE-ISIN:INE419U01012,INE419U01012,HAPPSTMNDS,CERTIFIED
NSE-ISIN:INE330T01021,INE330T01021,HAPPYFORGE,CERTIFIED
NSE-ISIN:INE626Z01029,INE626Z01029,HARDWYN,CERTIFIED
NSE-ISIN:INE00EV01017,INE00EV01017,HARIOMPIPE,CERTIFIED
NSE-ISIN:INE939D01015,INE939D01015,HARITASEAT,CERTIFIED
NSE-ISIN:INE544A01019,INE544A01019,HARRMALAYA,CERTIFIED
NSE-ISIN:INE0JUS01029,INE0JUS01029,HARSHA,CERTIFIED
NSE-ISIN:INE982F01028,INE982F01028,HATHWAY,CERTIFIED
NSE-ISIN:INE982F01036,INE982F01036,HATHWAY,CERTIFIED
NSE-ISIN:INE473B01035,INE473B01035,HATSUN,CERTIFIED
NSE-ISIN:INE176B01026,INE176B01026,HAVELLS,CERTIFIED
NSE-ISIN:INE176B01034,INE176B01034,HAVELLS,CERTIFIED
NSE-ISIN:INE293B01029,INE293B01029,HAVISHA,CERTIFIED
NSE-ISIN:INE979B01015,INE979B01015,HAWKINCOOK,CERTIFIED
NSE-ISIN:INE550F01049,INE550F01049,HAZOOR,CERTIFIED
NSE-ISIN:INE640B01021,INE640B01021,HBESD,CERTIFIED
NSE-ISIN:INE292B01021,INE292B01021,HBLENGINE,CERTIFIED
NSE-ISIN:INE292B01021,INE292B01021,HBLENGINE,CERTIFIED
NSE-ISIN:INE638B01025,INE638B01025,HBPOR,CERTIFIED
NSE-ISIN:INE550B01022,INE550B01022,HBSL,CERTIFIED
NSE-ISIN:INE550B01014,INE550B01014,HBSTOCK,CERTIFIED
NSE-ISIN:INE549A01026,INE549A01026,HCC,CERTIFIED
NSE-ISIN:INE075I01017,INE075I01017,HCG,CERTIFIED
NSE-ISIN:INE019C01026,INE019C01026,HSCL,CERTIFIED
NSE-ISIN:INE236A01020,INE236A01020,HCL-INSYS,CERTIFIED
NSE-ISIN:INE236A01020,INE236A01020,HCL-INSYS,CERTIFIED
NSE-ISIN:INE860A01027,INE860A01027,HCLTECH,CERTIFIED
NSE-ISIN:INE756I01012,INE756I01012,HDBFS,CERTIFIED
NSE-ISIN:INE001A01036,INE001A01036,HDFC,CERTIFIED
NSE-ISIN:INE127D01025,INE127D01025,HDFCAMC,CERTIFIED
NSE-ISIN:INE040A01026,INE040A01026,HDFCBANK,CERTIFIED
NSE-ISIN:INE040A01034,INE040A01034,HDFCBANK,CERTIFIED
NSE-ISIN:INE795G01014,INE795G01014,HDFCLIFE,CERTIFIED
NSE-ISIN:INE191I01012,INE191I01012,HDIL,CERTIFIED
NSE-ISIN:INE759V01019,INE759V01019,HEADSUP,CERTIFIED
NSE-ISIN:INE019J01013,INE019J01013,HEALTHX,CERTIFIED
NSE-ISIN:INE558R01013,INE558R01013,HECPROJECT,CERTIFIED
NSE-ISIN:INE545A01016,INE545A01016,HEG,CERTIFIED
NSE-ISIN:INE545A01024,INE545A01024,HEG,CERTIFIED
NSE-ISIN:INE578A01017,INE578A01017,HEIDELBERG,CERTIFIED
NSE-ISIN:INE674B01012,INE674B01012,HELIOSMATH,CERTIFIED
NSE-ISIN:INE0AJG01018,INE0AJG01018,HEMIPROP,CERTIFIED
NSE-ISIN:INE694N01015,INE694N01015,HERANBA,CERTIFIED
NSE-ISIN:INE688E01024,INE688E01024,HERCULES,CERTIFIED
NSE-ISIN:INE978A01019,INE978A01019,HERITGFOOD,CERTIFIED
NSE-ISIN:INE978A01027,INE978A01027,HERITGFOOD,CERTIFIED
NSE-ISIN:INE158A01026,INE158A01026,HEROMOTOCO,CERTIFIED
NSE-ISIN:INE158A01026,INE158A01026,HEROMOTOCO,CERTIFIED
NSE-ISIN:INE782E01017,INE782E01017,HESTERBIO,CERTIFIED
NSE-ISIN:INE492A01029,INE492A01029,SUDARCOLOR,CERTIFIED
NSE-ISIN:INE0JUI01012,INE0JUI01012,HEXAGON,CERTIFIED
NSE-ISIN:INE750M01017,INE750M01017,HEXATRADEX,CERTIFIED
NSE-ISIN:INE093A01033,INE093A01033,HEXAWARE,CERTIFIED
NSE-ISIN:INE093A01041,INE093A01041,HEXT,CERTIFIED
NSE-ISIN:INE548A01028,INE548A01028,HFCL,CERTIFIED
NSE-ISIN:INE926X01010,INE926X01010,HGINFRA,CERTIFIED
NSE-ISIN:INE596H01014,INE596H01014,HGM,CERTIFIED
NSE-ISIN:INE170I01016,INE170I01016,HGS,CERTIFIED
NSE-ISIN:INE170I01016,INE170I01016,HGS,CERTIFIED
NSE-ISIN:INE361M01021,INE361M01021,HIGHGROUND,CERTIFIED
NSE-ISIN:INE475B01014,INE475B01014,HIKAL,CERTIFIED
NSE-ISIN:INE475B01022,INE475B01022,HIKAL,CERTIFIED
NSE-ISIN:INE557A01011,INE557A01011,BIRLANU,CERTIFIED
NSE-ISIN:INE00RL01028,INE00RL01028,HILINFRA,CERTIFIED
NSE-ISIN:INE788H01017,INE788H01017,HILTON,CERTIFIED
NSE-ISIN:INE019C01026,INE019C01026,HCIL,CERTIFIED
NSE-ISIN:INE049A01027,INE049A01027,HIMATSEIDE,CERTIFIED
NSE-ISIN:INE074C01013,INE074C01013,HINDADH,CERTIFIED
NSE-ISIN:INE038A01020,INE038A01020,HINDALCO,CERTIFIED
NSE-ISIN:INE038A01020,INE038A01020,HINDALCO,CERTIFIED
NSE-ISIN:INE227B01019,INE227B01019,HINDALUMI,CERTIFIED
NSE-ISIN:INE310C01011,INE310C01011,HINDCOMPOS,CERTIFIED
NSE-ISIN:INE310C01029,INE310C01029,HINDCOMPOS,CERTIFIED
NSE-ISIN:INE642Y01029,INE642Y01029,HINDCON,CERTIFIED
NSE-ISIN:INE549A01026,INE549A01026,HCC,CERTIFIED
NSE-ISIN:INE531E01026,INE531E01026,HINDCOPPER,CERTIFIED
NSE-ISIN:INE551A01022,INE551A01022,HINDDORROL,CERTIFIED
NSE-ISIN:INE030A01027,INE030A01027,HINDUNILVR,CERTIFIED
NSE-ISIN:INE253A01025,INE253A01025,HINDMOTORS,CERTIFIED
NSE-ISIN:INE952A01022,INE952A01022,HINDNATGLS,CERTIFIED
NSE-ISIN:INE345A01011,INE345A01011,HINDOILEXP,CERTIFIED
NSE-ISIN:INE094A01015,INE094A01015,HINDPETRO,CERTIFIED
NSE-ISIN:INE415A01038,INE415A01038,HSIL,CERTIFIED
NSE-ISIN:INE155B01012,INE155B01012,HINDSYNTEX,CERTIFIED
NSE-ISIN:INE291F01016,INE291F01016,HINDUJAFO,CERTIFIED
NSE-ISIN:INE353A01023,INE353A01023,HINDUJAVEN,CERTIFIED
NSE-ISIN:INE353A01023,INE353A01023,NXTDIGITAL,CERTIFIED
NSE-ISIN:INE030A01027,INE030A01027,HINDUNILVR,CERTIFIED
NSE-ISIN:INE05AN01011,INE05AN01011,HINDWAREAP,CERTIFIED
NSE-ISIN:INE267A01025,INE267A01025,HINDZINC,CERTIFIED
NSE-ISIN:INE573I01011,INE573I01011,HIRAFERRO,CERTIFIED
NSE-ISIN:INE835D01023,INE835D01023,HIRECT,CERTIFIED
NSE-ISIN:INE598C01011,INE598C01011,HISARMETAL,CERTIFIED
NSE-ISIN:INE782A01015,INE782A01015,JCHAC,CERTIFIED
NSE-ISIN:INE106T01017,INE106T01017,HITECH,CERTIFIED
NSE-ISIN:INE106T01025,INE106T01025,HITECH,CERTIFIED
NSE-ISIN:INE120D01012,INE120D01012,HITECHCORP,CERTIFIED
NSE-ISIN:INE127B01011,INE127B01011,HITECHGEAR,CERTIFIED
NSE-ISIN:INE120D01012,INE120D01012,HITECHCORP,CERTIFIED
NSE-ISIN:INE461D01010,INE461D01010,HLEGLAS,CERTIFIED
NSE-ISIN:INE461D01028,INE461D01028,HLEGLAS,CERTIFIED
NSE-ISIN:INE102A01024,INE102A01024,HLVLTD,CERTIFIED
NSE-ISIN:INE0ECP01024,INE0ECP01024,HMAAGRO,CERTIFIED
NSE-ISIN:INE262A01018,INE262A01018,HMT,CERTIFIED
NSE-ISIN:INE871K01015,INE871K01015,HMVL,CERTIFIED
NSE-ISIN:INE254N01018,INE254N01018,HNDFDS,CERTIFIED
NSE-ISIN:INE254N01026,INE254N01026,HNDFDS,CERTIFIED
NSE-ISIN:INE048A01011,INE048A01011,HOCL,CERTIFIED
NSE-ISIN:INE058A01010,INE058A01010,AVENTIS,CERTIFIED
NSE-ISIN:INE481N01025,INE481N01025,HOMEFIRST,CERTIFIED
NSE-ISIN:INE0J5401028,INE0J5401028,HONASA,CERTIFIED
NSE-ISIN:INE671A01010,INE671A01010,HONAUT,CERTIFIED
NSE-ISIN:INE634A01018,INE634A01018,HONDAPOWER,CERTIFIED
NSE-ISIN:INE940H01014,INE940H01014,HOPFL,CERTIFIED
NSE-ISIN:INE429F01012,INE429F01012,HORIZONINF,CERTIFIED
NSE-ISIN:INE685T01010,INE685T01010,HORIZONIND,CERTIFIED
NSE-ISIN:INE429F01012,INE429F01012,SKIL,CERTIFIED
NSE-ISIN:INE102A01024,INE102A01024,HLVLTD,CERTIFIED
NSE-ISIN:INE275F01019,INE275F01019,HOTELRUGBY,CERTIFIED
NSE-ISIN:INE596H01014,INE596H01014,HGM,CERTIFIED
NSE-ISIN:INE0GSL01024,INE0GSL01024,HPAL,CERTIFIED
NSE-ISIN:INE05X901010,INE05X901010,HPIL,CERTIFIED
NSE-ISIN:INE495S01016,INE495S01016,HPL,CERTIFIED
NSE-ISIN:INE400G01011,INE400G01011,HRYNSHP,CERTIFIED
NSE-ISIN:INE019C01026,INE019C01026,HSCL,CERTIFIED
NSE-ISIN:INE415A01038,INE415A01038,AGI,CERTIFIED
NSE-ISIN:INE0LEG01024,INE0LEG01024,HTEL,CERTIFIED
NSE-ISIN:INE501G01024,INE501G01024,HTMEDIA,CERTIFIED
NSE-ISIN:INE170I01016,INE170I01016,HGSL,CERTIFIED
NSE-ISIN:INE703H01016,INE703H01016,HUBTOWN,CERTIFIED
NSE-ISIN:INE031A01017,INE031A01017,HUDCO,CERTIFIED
NSE-ISIN:INE517B01013,INE517B01013,TTML,CERTIFIED
NSE-ISIN:INE275B01026,INE275B01026,HUHTAMAKI,CERTIFIED
NSE-ISIN:INE965B01022,INE965B01022,HYBRIDFIN,CERTIFIED
NSE-ISIN:INE557A01011,INE557A01011,HIL,CERTIFIED
NSE-ISIN:INE473D01015,INE473D01015,HYDROS&S,CERTIFIED
NSE-ISIN:INE0V6F01027,INE0V6F01027,HYUNDAI,CERTIFIED
NSE-ISIN:INE881D01027,INE881D01027,OFSS,CERTIFIED
NSE-ISIN:INE834M01019,INE834M01019,RTNINFRA,CERTIFIED
NSE-ISIN:INE886H01027,INE886H01027,TV18BRDCST,CERTIFIED
NSE-ISIN:INE399K01017,INE399K01017,RTNPOWER,CERTIFIED
NSE-ISIN:INE069I01010,INE069I01010,EMBDL,CERTIFIED
NSE-ISIN:INE034H01016,INE034H01016,STOREONE,CERTIFIED
NSE-ISIN:INE274G01010,INE274G01010,IBVENTURES,CERTIFIED
NSE-ISIN:INE148I01020,INE148I01020,SAMMAANCAP,CERTIFIED
NSE-ISIN:INE126M01010,INE126M01010,YAARII,CERTIFIED
NSE-ISIN:INE126M01010,INE126M01010,IBULLSLTD,CERTIFIED
NSE-ISIN:INE274G01010,INE274G01010,DHANI,CERTIFIED
NSE-ISIN:INE126M01010,INE126M01010,SORILHOLD,CERTIFIED
NSE-ISIN:INE613B01010,INE613B01010,ICDSLTD,CERTIFIED
NSE-ISIN:INE520Y01019,INE520Y01019,ICEMAKE,CERTIFIED
NSE-ISIN:INE133A01011,INE133A01011,AKZOINDIA,CERTIFIED
NSE-ISIN:INE346A01027,INE346A01027,ICICIAMC,CERTIFIED
NSE-ISIN:INE090A01013,INE090A01013,ICICIBANK,CERTIFIED
NSE-ISIN:INE090A01021,INE090A01021,ICICIBANK,CERTIFIED
NSE-ISIN:INE765G01017,INE765G01017,ICICIGI,CERTIFIED
NSE-ISIN:INE726G01019,INE726G01019,ICICIPRULI,CERTIFIED
NSE-ISIN:INE483B01018,INE483B01018,ICIL,CERTIFIED
NSE-ISIN:INE483B01026,INE483B01026,ICIL,CERTIFIED
NSE-ISIN:INE725G01011,INE725G01011,ICRA,CERTIFIED
NSE-ISIN:INE306B01029,INE306B01029,ICSA,CERTIFIED
NSE-ISIN:INE008A01015,INE008A01015,IDBI,CERTIFIED
NSE-ISIN:INE669E01016,INE669E01016,IDEA,CERTIFIED
NSE-ISIN:INE349Y01013,INE349Y01013,IDEAFORGE,CERTIFIED
NSE-ISIN:INE043D01016,INE043D01016,IDFC,CERTIFIED
NSE-ISIN:INE092T01019,INE092T01019,IDFCFIRSTB,CERTIFIED
NSE-ISIN:INE092T01019,INE092T01019,IDFCFIRSTB,CERTIFIED
NSE-ISIN:INE077F01027,INE077F01027,GULFOILCOR,CERTIFIED
NSE-ISIN:INE022Q01020,INE022Q01020,IEX,CERTIFIED
NSE-ISIN:INE076C01018,INE076C01018,IFBAGRO,CERTIFIED
NSE-ISIN:INE559A01017,INE559A01017,IFBIND,CERTIFIED
NSE-ISIN:INE039A01010,INE039A01010,IFCI,CERTIFIED
NSE-ISIN:INE133Y01011,INE133Y01011,IFGLEXPOR,CERTIFIED
NSE-ISIN:INE023B01012,INE023B01012,IFGLREFRAC,CERTIFIED
NSE-ISIN:INE188B01013,INE188B01013,IGARASHI,CERTIFIED
NSE-ISIN:INE05J901018,INE05J901018,IGCL,CERTIFIED
NSE-ISIN:INE0Q9301021,INE0Q9301021,IGIL,CERTIFIED
NSE-ISIN:INE203G01019,INE203G01019,IGL,CERTIFIED
NSE-ISIN:INE203G01027,INE203G01027,IGL,CERTIFIED
