checkpoint_date,row_number,symbol,raw_text,source_member,source_page,suspect_row,suspect_reason
2016-04-29,177,TATAPOWER,TATAPOWER Tata Power Co. Ltd. POWER 70.50 0.3412775,nifty200_Apr2016.pdf,7,FALSE,
2016-04-29,178,TATASTEEL,TATASTEEL Tata Steel Ltd. STEEL AND STEEL PRODUCTS 351.10 0.6323529,nifty200_Apr2016.pdf,7,FALSE,
2016-04-29,179,TCS,TCS Tata Consultancy Services Ltd. COMPUTERS - SOFTWARE 2535.50 3.58134893,nifty200_Apr2016.pdf,7,FALSE,
2016-04-29,180,TECHM,TECHM Tech Mahindra Ltd. COMPUTERS - SOFTWARE 486.15 0.8030097,nifty200_Apr2016.pdf,7,FALSE,
2016-04-29,181,THERMAX,THERMAX Thermax Ltd. ELECTRICAL EQUIPMENT 771.95 0.093495,nifty200_Apr2016.pdf,7,FALSE,
2016-04-29,182,TITAN,TITAN Titan Company Ltd. GEMS JEWELLERY AND WATCHES 355.90 0.3914850,nifty200_Apr2016.pdf,7,FALSE,
2016-04-29,183,TORNTPHARM,TORNTPHARM Torrent Pharmaceuticals Ltd. PHARMACEUTICALS 1430.25 0.197019,nifty200_Apr2016.pdf,7,FALSE,
2016-04-29,184,TORNTPOWER,TORNTPOWER Torrent Power Ltd. POWER 234.75 0.103949,nifty200_Apr2016.pdf,7,FALSE,
2016-04-29,185,TTKPRESTIG,TTKPRESTIG TTK Prestige Ltd. CONSUMER DURABLES 4486.70 0.041567,nifty200_Apr2016.pdf,7,FALSE,
2016-04-29,186,TV18BRDCST,TV18BRDCST TV18 Broadcast Ltd. MEDIA & ENTERTAINMENT 38.75 0.072524,nifty200_Apr2016.pdf,7,FALSE,
2016-04-29,187,TVSMOTOR,TVSMOTOR TVS Motor Company Ltd. AUTOMOBILES - 2 AND 3 WHEELERS 319.80 0.176533,nifty200_Apr2016.pdf,7,FALSE,
2016-04-29,188,UBL,UBL United Breweries Ltd. BREW/DISTILLERIES 762.15 0.135038,nifty200_Apr2016.pdf,7,FALSE,
2016-04-29,189,UCOBANK,UCOBANK UCO Bank BANKS 39.75 0.02941 7,nifty200_Apr2016.pdf,7,FALSE,
2016-04-29,190,ULTRACEMCO,ULTRACEMCO UltraTech Cement Ltd. CEMENT AND CEMENT PRODUCTS 3161.45 0.8532101,nifty200_Apr2016.pdf,8,FALSE,
2016-04-29,191,UNIONBANK,UNIONBANK Union Bank of India BANKS 127.40 0.093240,nifty200_Apr2016.pdf,8,FALSE,
2016-04-29,192,UPL,UPL UPL Ltd. PESTICIDES AND AGROCHEMICALS 537.90 0.4316138,nifty200_Apr2016.pdf,8,FALSE,
2016-04-29,193,VAKRANGEE,VAKRANGEE Vakrangee Ltd. COMPUTERS - SOFTWARE 197.50 0.166061,nifty200_Apr2016.pdf,8,FALSE,
2016-04-29,194,VEDL,VEDL Vedanta Ltd. MINING 103.80 0.3011386,nifty200_Apr2016.pdf,8,FALSE,
2016-04-29,195,VIDEOIND,VIDEOIND Videocon Industries Ltd. CONSUMER DURABLES 106.80 0.031214,nifty200_Apr2016.pdf,8,FALSE,
2016-04-29,196,VOLTAS,VOLTAS Voltas Ltd. ENGINEERING 293.50 0.186798,nifty200_Apr2016.pdf,8,FALSE,
2016-04-29,197,WELSPUNIND,WELSPUNIND Welspun India Ltd. TEXTILE PRODUCTS 99.95 0.072711,nifty200_Apr2016.pdf,8,FALSE,
2016-04-29,198,WIPRO,WIPRO Wipro Ltd. COMPUTERS - SOFTWARE 554.35 0.9535609,nifty200_Apr2016.pdf,8,FALSE,
2016-04-29,199,WOCKPHARMA,WOCKPHARMA Wockhardt Ltd. PHARMACEUTICALS 992.05 0.082850,nifty200_Apr2016.pdf,8,FALSE,
2016-04-29,200,YESBANK,YESBANK Yes Bank Ltd. BANKS 942.95 0.8230887,nifty200_Apr2016.pdf,8,FALSE,
2016-04-29,201,ZEEL,"ZEEL Zee Entertainment Enterprises Ltd. MEDIA & ENTERTAINMENT 414.90 0.6022714 Disclaimer: All information contained herewith is provided for reference purpose only. IISL ensures accuracy and reliability of the above information to the best of its endeavors. However, IISL makes no warranty or representation as to the accuracy, completeness or reliability of any of the information contained herein and disclaim any and all liability whatsoever to any person for any damage or loss of any nature arising from or as a result of reliance on any of the information provided herein. The information contained in this document is not intended to provide any professional advice. Information not to be used for any commercial purpose.",nifty200_Apr2016.pdf,8,TRUE,footer disclaimer is attached to final row; constituent token remains valid
2016-05-31,1,ABB,ABB ABB India Ltd. ELECTRICAL EQUIPMENT 1237.00 0.176553,nifty200_May2016.pdf,1,FALSE,
2016-05-31,2,ACC,ACC ACC Ltd. CEMENT AND CEMENT PRODUCTS 1529.05 0.3714388,nifty200_May2016.pdf,1,FALSE,
2016-05-31,3,ADANIENT,ADANIENT Adani Enterprises Ltd. TRADING 72.85 0.052003,nifty200_May2016.pdf,1,FALSE,
2016-05-31,4,ADANIPORTS,ADANIPORTS Adani Ports and Special Economic Zone Ltd. SHIPPING 192.15 0.4517509,nifty200_May2016.pdf,1,FALSE,
2016-05-31,5,ADANIPOWER,ADANIPOWER Adani Power Ltd. POWER 29.80 0.072782,nifty200_May2016.pdf,1,FALSE,
2016-05-31,6,AIAENG,AIAENG AIA Engineering Ltd. ELECTRICAL EQUIPMENT 941.20 0.093373,nifty200_May2016.pdf,1,FALSE,
2016-05-31,7,AJANTPHARM,AJANTPHARM Ajanta Pharmaceuticals Ltd. PHARMACEUTICALS 1518.75 0.093475,nifty200_May2016.pdf,1,FALSE,
2016-05-31,8,ALBK,ALBK Allahabad Bank BANKS 53.15 0.031174,nifty200_May2016.pdf,1,FALSE,
2016-05-31,9,AMARAJABAT,AMARAJABAT Amara Raja Batteries Ltd. AUTO ANCILLARIES 839.60 0.186884,nifty200_May2016.pdf,1,FALSE,
2016-05-31,10,AMBUJACEM,AMBUJACEM Ambuja Cements Ltd. CEMENT AND CEMENT PRODUCTS 228.40 0.4517723,nifty200_May2016.pdf,1,FALSE,
2016-05-31,11,APLLTD,APLLTD Alembic Pharmaceuticals Ltd. PHARMACEUTICALS 532.55 0.072610,nifty200_May2016.pdf,1,FALSE,
2016-05-31,12,APOLLOHOSP,APOLLOHOSP Apollo Hospitals Enterprises Ltd. MISCELLANEOUS 1369.10 0.2710476,nifty200_May2016.pdf,1,FALSE,
2016-05-31,13,APOLLOTYRE,APOLLOTYRE Apollo Tyres Ltd. TYRES 156.45 0.114460,nifty200_May2016.pdf,1,FALSE,
2016-05-31,14,ARVIND,ARVIND Arvind Ltd. TEXTILE PRODUCTS 319.45 0.124620,nifty200_May2016.pdf,1,FALSE,
2016-05-31,15,ASHOKLEY,ASHOKLEY Ashok Leyland Ltd. AUTOMOBILES - 4 WHEELERS 108.95 0.4015503,nifty200_May2016.pdf,1,FALSE,
2016-05-31,16,ASIANPAINT,ASIANPAINT Asian Paints Ltd. PAINTS 984.85 1.1444399,nifty200_May2016.pdf,1,FALSE,
2016-05-31,17,AUROPHARMA,AUROPHARMA Aurobindo Pharma Ltd. PHARMACEUTICALS 785.30 0.5421139,nifty200_May2016.pdf,1,FALSE,
2016-05-31,18,AXISBANK,AXISBANK Axis Bank Ltd. BANKS 515.20 2.2086029,nifty200_May2016.pdf,1,FALSE,
2016-05-31,19,BAJAJ-AUTO,BAJAJ-AUTO Bajaj Auto Ltd. AUTOMOBILES - 2 AND 3 WHEELERS 2618.35 0.9135610,nifty200_May2016.pdf,1,FALSE,
2016-05-31,20,BAJAJFINSV,BAJAJFINSV Bajaj Finserv Ltd. FINANCE 1820.65 0.2811012,nifty200_May2016.pdf,1,FALSE,
2016-05-31,21,BAJFINANCE,BAJFINANCE Bajaj Finance Ltd. FINANCE 7588.80 0.4115944,nifty200_May2016.pdf,1,FALSE,
2016-05-31,22,BANKBARODA,BANKBARODA Bank of Baroda BANKS 142.80 0.3513490,nifty200_May2016.pdf,1,FALSE,
2016-05-31,23,BANKINDIA,BANKINDIA Bank of India BANKS 86.65 0.052023,nifty200_May2016.pdf,1,FALSE,
2016-05-31,24,BATAINDIA,BATAINDIA Bata India Ltd. LEATHER AND LEATHER PRODUCTS 572.40 0.093458,nifty200_May2016.pdf,1,FALSE,
2016-05-31,25,BEL,BEL Bharat Electronics Ltd. ELECTRONICS - INDUSTRIAL 1178.25 0.187070,nifty200_May2016.pdf,1,FALSE,
2016-05-31,26,BEML,BEML BEML Ltd. ENGINEERING 870.35 0.041667,nifty200_May2016.pdf,1,FALSE,
2016-05-31,27,BERGEPAINT,BERGEPAINT Berger Paints India Ltd. PAINTS 282.80 0.134903 1,nifty200_May2016.pdf,1,FALSE,
2016-05-31,28,BHARATFORG,BHARATFORG Bharat Forge Ltd. CASTINGS/FORGINGS 755.40 0.249320,nifty200_May2016.pdf,2,FALSE,
2016-05-31,29,BHARTIARTL,BHARTIARTL Bharti Airtel Ltd. TELECOMMUNICATION - SERVICES 351.40 1.1946355,nifty200_May2016.pdf,2,FALSE,
2016-05-31,30,BHEL,BHEL Bharat Heavy Electricals Ltd. ELECTRICAL EQUIPMENT 120.50 0.2810913,nifty200_May2016.pdf,2,FALSE,
2016-05-31,31,BIOCON,BIOCON Biocon Ltd. PHARMACEUTICALS 717.55 0.124736,nifty200_May2016.pdf,2,FALSE,
2016-05-31,32,BOSCHLTD,BOSCHLTD Bosch Ltd. AUTO ANCILLARIES 22347.55 0.5220349,nifty200_May2016.pdf,2,FALSE,
2016-05-31,33,BPCL,BPCL Bharat Petroleum Corporation Ltd. REFINERIES 980.50 0.6525523,nifty200_May2016.pdf,2,FALSE,
2016-05-31,34,BRITANNIA,BRITANNIA Britannia Industries Ltd. FOOD AND FOOD PROCESSING 2706.20 0.4115909,nifty200_May2016.pdf,2,FALSE,
2016-05-31,35,CADILAHC,CADILAHC Cadila Healthcare Ltd. PHARMACEUTICALS 336.40 0.228610,nifty200_May2016.pdf,2,FALSE,
2016-05-31,36,CAIRN,CAIRN Cairn India Ltd. OIL EXPLORATION/PRODUCTION 145.15 0.218164,nifty200_May2016.pdf,2,FALSE,
2016-05-31,37,CANBK,CANBK Canara Bank BANKS 206.40 0.072914,nifty200_May2016.pdf,2,FALSE,
2016-05-31,38,CASTROLIND,CASTROLIND Castrol India Ltd. PETROCHEMICALS 374.95 0.145378,nifty200_May2016.pdf,2,FALSE,
2016-05-31,39,CENTRALBK,CENTRALBK Central Bank of India BANKS 82.55 0.062511,nifty200_May2016.pdf,2,FALSE,
2016-05-31,40,CENTURYTEX,CENTURYTEX Century Textile & Industries Ltd. CEMENT AND CEMENT PRODUCTS 622.45 0.093407,nifty200_May2016.pdf,2,FALSE,
2016-05-31,41,CESC,CESC CESC Ltd. POWER 544.50 0.093609,nifty200_May2016.pdf,2,FALSE,
2016-05-31,42,CIPLA,CIPLA Cipla Ltd. PHARMACEUTICALS 472.65 0.6123924,nifty200_May2016.pdf,2,FALSE,
2016-05-31,43,COALINDIA,COALINDIA Coal India Ltd. MINING 291.40 0.9436812,nifty200_May2016.pdf,2,FALSE,
2016-05-31,44,COLPAL,COLPAL Colgate Palmolive (India) Ltd. PERSONAL CARE 861.35 0.2911479,nifty200_May2016.pdf,2,FALSE,
2016-05-31,45,CONCOR,CONCOR Container Corporation of India Ltd. TRAVEL AND TRANSPORT 1439.05 0.3112065,nifty200_May2016.pdf,2,FALSE,
2016-05-31,46,CRISIL,CRISIL CRISIL Ltd. FINANCE 2236.50 0.135261,nifty200_May2016.pdf,2,FALSE,
2016-05-31,47,CUMMINSIND,CUMMINSIND Cummins India Ltd. DIESEL ENGINES 800.00 0.2810866,nifty200_May2016.pdf,2,FALSE,
2016-05-31,48,DABUR,DABUR Dabur India Ltd. PERSONAL CARE 289.70 0.4216324,nifty200_May2016.pdf,2,FALSE,
2016-05-31,49,DHFL,DHFL Dewan Housing Finance Corporation Ltd. FINANCE - HOUSING 198.50 0.083128,nifty200_May2016.pdf,2,FALSE,
2016-05-31,50,DISHTV,DISHTV Dish TV India Ltd. MEDIA & ENTERTAINMENT 88.30 0.093388,nifty200_May2016.pdf,2,FALSE,
2016-05-31,51,DIVISLAB,DIVISLAB Divi's Laboratories Ltd. PHARMACEUTICALS 1099.45 0.3614010,nifty200_May2016.pdf,2,FALSE,
2016-05-31,52,DLF,DLF DLF Ltd. CONSTRUCTION 129.90 0.155793,nifty200_May2016.pdf,2,FALSE,
2016-05-31,53,DRREDDY,DRREDDY Dr. Reddy's Laboratories Ltd. PHARMACEUTICALS 3183.10 1.0340187,nifty200_May2016.pdf,2,FALSE,
2016-05-31,54,EICHERMOT,EICHERMOT Eicher Motors Ltd. AUTOMOBILES - 4 WHEELERS 18485.85 0.5822596 2,nifty200_May2016.pdf,2,FALSE,
2016-05-31,55,EMAMILTD,EMAMILTD Emami Ltd. PERSONAL CARE 1024.00 0.166275,nifty200_May2016.pdf,3,FALSE,
2016-05-31,56,ENGINERSIN,ENGINERSIN Engineers India Ltd. ENGINEERING 179.35 0.062478,nifty200_May2016.pdf,3,FALSE,
2016-05-31,57,EXIDEIND,EXIDEIND Exide Industries Ltd. AUTO ANCILLARIES 164.25 0.197539,nifty200_May2016.pdf,3,FALSE,
2016-05-31,58,FEDERALBNK,FEDERALBNK Federal Bank Ltd. BANKS 52.35 0.239004,nifty200_May2016.pdf,3,FALSE,
2016-05-31,59,FORTIS,FORTIS Fortis Healthcare Ltd. MISCELLANEOUS 161.65 0.062171,nifty200_May2016.pdf,3,FALSE,
2016-05-31,60,GAIL,GAIL GAIL (India) Ltd. GAS 370.45 0.4517387,nifty200_May2016.pdf,3,FALSE,
2016-05-31,61,GESHIP,GESHIP Great Eastern Shipping Co. Ltd. SHIPPING 307.50 0.083245,nifty200_May2016.pdf,3,FALSE,
2016-05-31,62,GLAXO,GLAXO Glaxosmithkline Pharmaceuticals Ltd. PHARMACEUTICALS 3554.45 0.197527,nifty200_May2016.pdf,3,FALSE,
2016-05-31,63,GLENMARK,GLENMARK Glenmark Pharmaceuticals Ltd. PHARMACEUTICALS 851.15 0.3112008,nifty200_May2016.pdf,3,FALSE,
2016-05-31,64,GMRINFRA,GMRINFRA GMR Infrastructure Ltd. CONSTRUCTION 11.25 0.072580,nifty200_May2016.pdf,3,FALSE,
2016-05-31,65,GODREJCP,GODREJCP Godrej Consumer Products Ltd. PERSONAL CARE 1482.65 0.4818681,nifty200_May2016.pdf,3,FALSE,
2016-05-31,66,GODREJIND,GODREJIND Godrej Industries Ltd. FOOD AND FOOD PROCESSING 344.35 0.072892,nifty200_May2016.pdf,3,FALSE,
2016-05-31,67,GPPL,GPPL Gujarat Pipavav Port Ltd. SHIPPING 160.15 0.114413,nifty200_May2016.pdf,3,FALSE,
2016-05-31,68,GRASIM,GRASIM Grasim Industries Ltd. CEMENT AND CEMENT PRODUCTS 4356.95 0.7228063,nifty200_May2016.pdf,3,FALSE,
2016-05-31,69,GRUH,GRUH Gruh Finance Ltd. FINANCE - HOUSING 282.05 0.114206,nifty200_May2016.pdf,3,FALSE,
2016-05-31,70,GSKCONS,GSKCONS GlaxoSmithkline Consumer Healthcare Ltd. FOOD AND FOOD PROCESSING 5746.30 0.176767,nifty200_May2016.pdf,3,FALSE,
2016-05-31,71,GSPL,GSPL Gujarat State Petronet Ltd. GAS 132.50 0.103807,nifty200_May2016.pdf,3,FALSE,
2016-05-31,72,GUJFLUORO,GUJFLUORO Gujarat Fluorochemicals Ltd. CHEMICALS - ORGANIC 491.70 0.041620,nifty200_May2016.pdf,3,FALSE,
2016-05-31,73,HAVELLS,HAVELLS Havells India Ltd. ELECTRICAL EQUIPMENT 364.50 0.228651,nifty200_May2016.pdf,3,FALSE,
2016-05-31,74,HCLTECH,HCLTECH HCL Technologies Ltd. COMPUTERS - SOFTWARE 739.80 1.0741741,nifty200_May2016.pdf,3,FALSE,
2016-05-31,75,HDFC,HDFC Housing Development Finance Corporation Ltd. FINANCE - HOUSING 1237.70 5.01195579,nifty200_May2016.pdf,3,FALSE,
2016-05-31,76,HDFCBANK,HDFCBANK HDFC Bank Ltd. BANKS 1181.90 6.05236155,nifty200_May2016.pdf,3,FALSE,
2016-05-31,77,HEROMOTOCO,HEROMOTOCO Hero MotoCorp Ltd. AUTOMOBILES - 2 AND 3 WHEELERS 3098.90 1.0038985,nifty200_May2016.pdf,3,FALSE,
2016-05-31,78,HEXAWARE,HEXAWARE Hexaware Technologies Ltd. COMPUTERS - SOFTWARE 217.10 0.051900,nifty200_May2016.pdf,3,FALSE,
2016-05-31,79,HINDALCO,HINDALCO Hindalco Industries Ltd. ALUMINIUM 105.25 0.3513475,nifty200_May2016.pdf,3,FALSE,
2016-05-31,80,HINDCOPPER,HINDCOPPER Hindustan Copper Ltd. METALS 45.60 0.01422,nifty200_May2016.pdf,3,FALSE,
2016-05-31,81,HINDPETRO,HINDPETRO Hindustan Petroleum Corporation Ltd. REFINERIES 906.45 0.3915040 3,nifty200_May2016.pdf,3,FALSE,
2016-05-31,82,HINDUNILVR,HINDUNILVR Hindustan Unilever Ltd. DIVERSIFIED 848.20 1.5560570,nifty200_May2016.pdf,4,FALSE,
2016-05-31,83,HINDZINC,HINDZINC Hindustan Zinc Ltd. METALS 170.75 0.114329,nifty200_May2016.pdf,4,FALSE,
2016-05-31,84,IBULHSGFIN,IBULHSGFIN Indiabulls Housing Finance Ltd. FINANCE - HOUSING 718.45 0.5621796,nifty200_May2016.pdf,4,FALSE,
2016-05-31,85,ICICIBANK,ICICIBANK ICICI Bank Ltd. BANKS 244.65 3.65142284,nifty200_May2016.pdf,4,FALSE,
2016-05-31,86,IDBI,IDBI IDBI Bank Ltd. BANKS 67.90 0.062516,nifty200_May2016.pdf,4,FALSE,
2016-05-31,87,IDEA,IDEA Idea Cellular Ltd. TELECOMMUNICATION - SERVICES 114.95 0.3312830,nifty200_May2016.pdf,4,FALSE,
2016-05-31,88,IDFC,IDFC IDFC Ltd. FINANCIAL INSTITUTION 51.55 0.186911,nifty200_May2016.pdf,4,FALSE,
2016-05-31,89,IGL,IGL Indraprastha Gas Ltd. GAS 558.55 0.103910,nifty200_May2016.pdf,4,FALSE,
2016-05-31,90,INDHOTEL,INDHOTEL Indian Hotels Co. Ltd. HOTELS 117.60 0.187097,nifty200_May2016.pdf,4,FALSE,
2016-05-31,91,INDIANB,INDIANB Indian Bank BANKS 90.85 0.02785,nifty200_May2016.pdf,4,FALSE,
2016-05-31,92,INDUSINDBK,INDUSINDBK IndusInd Bank Ltd. BANKS 1102.85 1.3853826,nifty200_May2016.pdf,4,FALSE,
2016-05-31,93,INFRATEL,INFRATEL Bharti Infratel Ltd. TELECOMMUNICATION - EQUIPMENT 374.55 0.5119891,nifty200_May2016.pdf,4,FALSE,
2016-05-31,94,INFY,INFY Infosys Ltd. COMPUTERS - SOFTWARE 1248.65 6.39249523,nifty200_May2016.pdf,4,FALSE,
2016-05-31,95,INOXWIND,INOXWIND Inox Wind Ltd. ELECTRICAL EQUIPMENT 218.65 0.02679,nifty200_May2016.pdf,4,FALSE,
2016-05-31,96,IOB,IOB Indian Overseas Bank BANKS 27.00 0.02878,nifty200_May2016.pdf,4,FALSE,
2016-05-31,97,IOC,IOC Indian Oil Corporation Ltd. REFINERIES 416.10 0.5220205,nifty200_May2016.pdf,4,FALSE,
2016-05-31,98,IPCALAB,IPCALAB Ipca Laboratories Ltd. PHARMACEUTICALS 429.90 0.082930,nifty200_May2016.pdf,4,FALSE,
2016-05-31,99,IRB,IRB IRB Infrastructure Developers Ltd. CONSTRUCTION 220.50 0.083255,nifty200_May2016.pdf,4,FALSE,
2016-05-31,100,ITC,ITC I T C Ltd. CIGARETTES 351.05 5.07197748,nifty200_May2016.pdf,4,FALSE,
2016-05-31,101,JETAIRWAYS,JETAIRWAYS Jet Airways (India) Ltd. TRAVEL AND TRANSPORT 588.00 0.041670,nifty200_May2016.pdf,4,FALSE,
2016-05-31,102,JINDALSTEL,JINDALSTEL Jindal Steel & Power Ltd. STEEL AND STEEL PRODUCTS 63.25 0.062199,nifty200_May2016.pdf,4,FALSE,
2016-05-31,103,JSWENERGY,JSWENERGY JSW Energy Ltd. POWER 71.15 0.062450,nifty200_May2016.pdf,4,FALSE,
2016-05-31,104,JSWSTEEL,JSWSTEEL JSW Steel Ltd. STEEL AND STEEL PRODUCTS 1389.15 0.3814775,nifty200_May2016.pdf,4,FALSE,
2016-05-31,105,JUBILANT,JUBILANT Jubilant Life Sciences Ltd. PHARMACEUTICALS 362.65 0.072542,nifty200_May2016.pdf,4,FALSE,
2016-05-31,106,JUBLFOOD,JUBLFOOD Jubilant Foodworks Ltd. FOOD AND FOOD PROCESSING 1033.65 0.072788,nifty200_May2016.pdf,4,FALSE,
2016-05-31,107,JUSTDIAL,JUSTDIAL Justdial Ltd. COMPUTERS - SOFTWARE 680.00 0.062315,nifty200_May2016.pdf,4,FALSE,
2016-05-31,108,KARURVYSYA,KARURVYSYA Karur Vysya Bank Ltd. BANKS 461.60 0.145511 4,nifty200_May2016.pdf,4,FALSE,
2016-05-31,109,KOTAKBANK,KOTAKBANK Kotak Mahindra Bank Ltd. BANKS 746.55 2.0479438,nifty200_May2016.pdf,5,FALSE,
2016-05-31,110,L&TFH,L&TFH L&T Finance Holdings Ltd. FINANCE 78.80 0.114146,nifty200_May2016.pdf,5,FALSE,
2016-05-31,111,LICHSGFIN,LICHSGFIN LIC Housing Finance Ltd. FINANCE - HOUSING 470.75 0.3714254,nifty200_May2016.pdf,5,FALSE,
2016-05-31,112,LT,LT Larsen & Toubro Ltd. ENGINEERING 1473.55 3.10120810,nifty200_May2016.pdf,5,FALSE,
2016-05-31,113,LUPIN,LUPIN Lupin Ltd. PHARMACEUTICALS 1474.75 0.9035227,nifty200_May2016.pdf,5,FALSE,
2016-05-31,114,M&M,M&M Mahindra & Mahindra Ltd. AUTOMOBILES - 4 WHEELERS 1322.30 1.5861595,nifty200_May2016.pdf,5,FALSE,
2016-05-31,115,M&MFIN,M&MFIN Mahindra & Mahindra Financial Services Ltd. FINANCE 321.55 0.228779,nifty200_May2016.pdf,5,FALSE,
2016-05-31,116,MARICO,MARICO Marico Ltd. PERSONAL CARE 249.20 0.3312860,nifty200_May2016.pdf,5,FALSE,
2016-05-31,117,MARUTI,MARUTI Maruti Suzuki India Ltd. AUTOMOBILES - 4 WHEELERS 4161.60 1.4255314,nifty200_May2016.pdf,5,FALSE,
2016-05-31,118,MCDOWELL-N,MCDOWELL-N United Spirits Ltd. BREW/DISTILLERIES 2470.10 0.3212600,nifty200_May2016.pdf,5,FALSE,
2016-05-31,119,MINDTREE,MINDTREE MindTree Ltd. COMPUTERS - SOFTWARE 660.90 0.197321,nifty200_May2016.pdf,5,FALSE,
2016-05-31,120,MMTC,MMTC MMTC Ltd. TRADING 35.50 0.01355,nifty200_May2016.pdf,5,FALSE,
2016-05-31,121,MOTHERSUMI,MOTHERSUMI Motherson Sumi Systems Ltd. AUTO ANCILLARIES 284.75 0.3312807,nifty200_May2016.pdf,5,FALSE,
2016-05-31,122,MPHASIS,MPHASIS MphasiS Ltd. COMPUTERS - SOFTWARE 524.25 0.114408,nifty200_May2016.pdf,5,FALSE,
2016-05-31,123,MRF,MRF MRF Ltd. TYRES 33774.45 0.218308,nifty200_May2016.pdf,5,FALSE,
2016-05-31,124,MUTHOOTFIN,MUTHOOTFIN Muthoot Finance Ltd. FINANCE 232.40 0.062318,nifty200_May2016.pdf,5,FALSE,
2016-05-31,125,NATCOPHARM,NATCOPHARM NATCO Pharma Ltd. PHARMACEUTICALS 482.40 0.103781,nifty200_May2016.pdf,5,FALSE,
2016-05-31,126,NATIONALUM,NATIONALUM National Aluminium Co. Ltd. ALUMINIUM 42.90 0.051990,nifty200_May2016.pdf,5,FALSE,
2016-05-31,127,NAUKRI,NAUKRI Info Edge (India) Ltd. COMPUTERS - SOFTWARE 807.55 0.145566,nifty200_May2016.pdf,5,FALSE,
2016-05-31,128,NBCC,NBCC National Buildings Construction Corporation Ltd. CONSTRUCTION 947.95 0.031138,nifty200_May2016.pdf,5,FALSE,
2016-05-31,129,NHPC,NHPC NHPC Ltd. POWER 23.30 0.176449,nifty200_May2016.pdf,5,FALSE,
2016-05-31,130,NMDC,NMDC NMDC Ltd. MINING 88.25 0.186998,nifty200_May2016.pdf,5,FALSE,
2016-05-31,131,NTPC,NTPC NTPC Ltd. POWER 143.15 0.9135410,nifty200_May2016.pdf,5,FALSE,
2016-05-31,132,OBEROIRLTY,OBEROIRLTY Oberoi Realty Ltd. CONSTRUCTION 271.00 0.062207,nifty200_May2016.pdf,5,FALSE,
2016-05-31,133,OFSS,OFSS Oracle Financial Services Software Ltd. COMPUTERS - SOFTWARE 3466.05 0.207649,nifty200_May2016.pdf,5,FALSE,
2016-05-31,134,OIL,OIL Oil India Ltd. OIL EXPLORATION/PRODUCTION 350.00 0.124839,nifty200_May2016.pdf,5,FALSE,
2016-05-31,135,ONGC,ONGC Oil & Natural Gas Corporation Ltd. OIL EXPLORATION/PRODUCTION 210.75 0.9737864 5,nifty200_May2016.pdf,5,FALSE,
2016-05-31,136,PAGEIND,PAGEIND Page Industries Ltd. TEXTILE PRODUCTS 13794.90 0.207847,nifty200_May2016.pdf,6,FALSE,
2016-05-31,137,PCJEWELLER,PCJEWELLER PC Jeweller Ltd. GEMS JEWELLERY AND WATCHES 364.10 0.051891,nifty200_May2016.pdf,6,FALSE,
2016-05-31,138,PEL,PEL Piramal Enterprises Ltd. PHARMACEUTICALS 1445.75 0.3011726,nifty200_May2016.pdf,6,FALSE,
2016-05-31,139,PERSISTENT,PERSISTENT Persistent Systems Ltd. COMPUTERS - SOFTWARE 735.95 0.093356,nifty200_May2016.pdf,6,FALSE,
2016-05-31,140,PETRONET,PETRONET Petronet LNG Ltd. GAS 273.55 0.218207,nifty200_May2016.pdf,6,FALSE,
2016-05-31,141,PFC,PFC Power Finance Corporation Ltd. FINANCIAL INSTITUTION 163.70 0.186915,nifty200_May2016.pdf,6,FALSE,
2016-05-31,142,PFIZER,PFIZER Pfizer Ltd. PHARMACEUTICALS 1892.80 0.082944,nifty200_May2016.pdf,6,FALSE,
2016-05-31,143,PGHH,PGHH Procter & Gamble Hygiene & Health Care Ltd. PERSONAL CARE 6194.75 0.155831,nifty200_May2016.pdf,6,FALSE,
2016-05-31,144,PIDILITIND,PIDILITIND Pidilite Industries Ltd. CHEMICALS - SPECIALITY 706.25 0.2810862,nifty200_May2016.pdf,6,FALSE,
2016-05-31,145,PNB,PNB Punjab National Bank BANKS 79.00 0.155895,nifty200_May2016.pdf,6,FALSE,
2016-05-31,146,POWERGRID,POWERGRID Power Grid Corporation of India Ltd. POWER 150.00 0.8432959,nifty200_May2016.pdf,6,FALSE,
2016-05-31,147,PRESTIGE,PRESTIGE Prestige Estates Projects Ltd. CONSTRUCTION 185.55 0.052087,nifty200_May2016.pdf,6,FALSE,
2016-05-31,148,RAJESHEXPO,RAJESHEXPO Rajesh Exports Ltd. GEMS JEWELLERY AND WATCHES 573.65 0.207791,nifty200_May2016.pdf,6,FALSE,
2016-05-31,149,RAMCOCEM,RAMCOCEM The Ramco Cements Ltd. CEMENT AND CEMENT PRODUCTS 491.70 0.166321,nifty200_May2016.pdf,6,FALSE,
2016-05-31,150,RCOM,RCOM Reliance Communications Ltd. TELECOMMUNICATION - SERVICES 46.95 0.124791,nifty200_May2016.pdf,6,FALSE,
2016-05-31,151,RECLTD,RECLTD Rural Electrification Corporation Ltd. FINANCIAL INSTITUTION 160.10 0.166166,nifty200_May2016.pdf,6,FALSE,
2016-05-31,152,REDINGTON,REDINGTON Redington (India) Ltd. TRADING 114.20 0.062420,nifty200_May2016.pdf,6,FALSE,
2016-05-31,153,RELCAPITAL,RELCAPITAL Reliance Capital Ltd. FINANCE 410.90 0.134983,nifty200_May2016.pdf,6,FALSE,
